"117","wall"
"127","save"
"239","everyone"
"415","store"
"1948","play"
"1754","would"
"1925","glass"
"103","evening"
"1758","show"
"1602","represent"
"349","customer"
"1209","hot"
"1420","discover"
"1783","exactly"
"113","official"
"1052","pretty"
"1348","success"
"1938","part"
"390","office"
"1882","debate"
"987","tell"
"1453","commercial"
"247","program"
"763","attention"
"1681","fact"
"1318","modern"
"1411","drop"
"961","who"
"535","why"
"1525","hard"
"1653","card"
"720","tend"
"1940","whatever"
"1051","with"
"1758","health"
"765","industry"
"1385","appear"
"1244","past"
"202","site"
"1522","music"
"111","remember"
"348","nothing"
"981","both"
"617","shoulder"
"1865","board"
"1761","board"
"185","without"
"654","voice"
"576","scene"
"1734","knowledge"
"797","begin"
"1996","perform"
"1671","learn"
"886","candidate"
"1338","sometimes"
"1473","as"
"1310","lead"
"1251","five"
"1519","campaign"
"1216","effect"
"302","product"
"182","point"
"1011","impact"
"1072","also"
"1186","whatever"
"615","herself"
"973","available"
"1030","address"
"1417","scientist"
"1867","prove"
"150","event"
"787","number"
"335","throughout"
"629","fight"
"835","degree"
"1750","source"
"167","agree"
"1420","quality"
"621","quite"
"800","difficult"
"706","control"
"896","top"
"1750","chair"
"592","let"
"1082","smile"
"40","serious"
"1493","her"
"1596","experience"
"141","involve"
"668","reduce"
"1391","eye"
"803","see"
"1753","collection"
"788","likely"
"589","but"
"905","this"
"681","hit"
"811","rich"
"430","black"
"1437","question"
"205","above"
"1476","look"
"1660","despite"
"611","choose"
"182","work"
"1699","expert"
"1037","Mr"
"1603","executive"
"438","question"
"791","thing"
"43","value"
"1259","thought"
"1769","each"
"1173","they"
"696","every"
"1571","run"
"1102","citizen"
"1692","mind"
"1577","read"
"1553","model"
"342","factor"
"1688","should"
"1902","view"
"489","happen"
"1936","health"
"838","itself"
"936","two"
"1321","thank"
"22","girl"
"1751","mind"
"404","draw"
"416","mean"
"936","book"
"789","process"
"851","him"
"1846","then"
"1270","left"
"1692","chance"
"1549","ever"
"1137","leave"
"805","blood"
"1010","without"
"739","address"
"1196","image"
"1812","ok"
"838","life"
"67","their"
"985","sport"
"370","center"
"1609","may"
"1245","time"
"1980","model"
"1276","idea"
"1590","pull"
"1883","also"
"1597","natural"
"1205","few"
"1429","art"
"367","myself"
"1179","fear"
"1864","others"
"1563","turn"
"1584","sea"
"1581","right"
"441","book"
"1876","member"
"1140","control"
"1980","technology"
"1704","whatever"
"1768","young"
"674","mission"
"1020","a"
"991","beautiful"
"525","reality"
"121","reach"
"899","local"
"862","bit"
"585","and"
"1519","wish"
"720","election"
"969","use"
"1896","health"
"869","set"
"1705","focus"
"1225","top"
"85","rest"
"52","budget"
"1542","house"
"1409","military"
"1511","despite"
"1895","financial"
"137","side"
"524","do"
"1021","affect"
"41","top"
"900","western"
"180","for"
"605","boy"
"747","indicate"
"1833","new"
"1096","avoid"
"609","thus"
"1904","cell"
"1209","officer"
"1947","thus"
"1662","trial"
"951","himself"
"1467","plant"
"142","imagine"
"1458","seven"
"1179","believe"
"110","foreign"
"1043","if"
"170","both"
"735","wish"
"983","miss"
"878","beautiful"
"1613","common"
"630","reality"
"347","look"
"1157","individual"
"1936","no"
"1317","executive"
"682","month"
"1418","green"
"1517","long"
"1368","after"
"1438","free"
"1687","activity"
"1511","before"
"1887","add"
"1380","community"
"1548","stock"
"1717","TV"
"1238","total"
"214","hold"
"879","then"
"222","think"
"503","ability"
"441","today"
"1286","none"
"780","author"
"270","recognize"
"600","knowledge"
"816","decision"
"409","forget"
"170","station"
"548","service"
"1856","left"
"561","this"
"574","light"
"1388","appear"
"934","glass"
"218","business"
"150","go"
"451","activity"
"1519","happy"
"465","push"
"228","staff"
"49","staff"
"1960","deal"
"1768","finish"
"234","short"
"1261","single"
"1010","nor"
"1287","sometimes"
"951","program"
"1814","city"
"1684","both"
"565","central"
"745","future"
"965","vote"
"960","world"
"72","few"
"875","particular"
"466","keep"
"306","business"
"1831","recognize"
"1390","sport"
"1699","some"
"856","development"
"388","test"
"1192","note"
"1321","pull"
"12","economy"
"907","environment"
"727","back"
"574","for"
"1268","think"
"173","democratic"
"1073","part"
"1633","keep"
"792","realize"
"1082","already"
"603","car"
"1096","area"
"1519","far"
"1831","above"
"64","inside"
"1060","act"
"200","size"
"1154","computer"
"821","party"
"1996","become"
"1942","available"
"568","option"
"579","step"
"494","recognize"
"578","modern"
"1541","drop"
"580","position"
"1342","charge"
"1005","build"
"1779","assume"
"703","job"
"710","explain"
"1899","even"
"1915","rather"
"550","order"
"1559","cause"
"966","admit"
"287","account"
"396","subject"
"1479","none"
"1247","middle"
"1577","any"
"148","sort"
"1424","father"
"1052","claim"
"543","early"
"226","understand"
"1020","Congress"
"551","then"
"1957","information"
"913","go"
"1578","remain"
"1360","control"
"1401","discussion"
"1119","majority"
"9","teach"
"1958","different"
"1356","less"
"181","three"
"54","whatever"
"1072","establish"
"57","south"
"1205","smile"
"27","suffer"
"303","reveal"
"1357","sell"
"1263","out"
"1043","race"
"723","point"
"918","easy"
"377","mind"
"1755","growth"
"879","end"
"1375","that"
"1502","someone"
"831","minute"
"1917","bring"
"383","power"
"496","ground"
"1879","line"
"1878","and"
"1138","grow"
"1158","daughter"
"546","boy"
"970","all"
"2","sea"
"170","world"
"1418","pull"
"86","measure"
"814","clearly"
"1117","as"
"1030","explain"
"1626","common"
"604","half"
"474","development"
"877","fish"
"1443","professor"
"914","agree"
"858","new"
"1771","arm"
"444","argue"
"1016","paper"
"10","kitchen"
"1191","upon"
"639","ability"
"668","clearly"
"1734","consider"
"962","want"
"1569","professional"
"487","environment"
"335","green"
"156","finally"
"54","any"
"1800","exist"
"612","see"
"1311","during"
"235","center"
"1189","seek"
"299","nice"
"263","possible"
"86","these"
"1019","walk"
"1027","rich"
"1497","blue"
"571","apply"
"1786","involve"
"1051","instead"
"1020","lot"
"1705","window"
"1572","feeling"
"1370","part"
"352","detail"
"1015","good"
"1744","fill"
"1234","technology"
"690","beautiful"
"141","determine"
"159","best"
"1252","something"
"127","whom"
"710","grow"
"1348","necessary"
"737","structure"
"574","movie"
"1525","stock"
"129","piece"
"1885","compare"
"707","buy"
"876","worker"
"362","win"
"121","anyone"
"1349","process"
"171","alone"
"1950","weight"
"1169","ready"
"1615","his"
"17","data"
"619","become"
"94","media"
"1528","nor"
"1822","under"
"269","point"
"1260","risk"
"1911","staff"
"1903","various"
"1553","key"
"1099","positive"
"1819","civil"
"813","involve"
"1138","energy"
"586","hard"
"1084","thus"
"1261","significant"
"679","impact"
"940","tough"
"837","evidence"
"1347","eye"
"1763","bar"
"1243","catch"
"1973","go"
"1651","stand"
"1158","expert"
"1751","mention"
"497","step"
"1568","need"
"1962","people"
"278","end"
"334","attack"
"1613","decade"
"1904","forget"
"985","able"
"736","PM"
"1261","lay"
"589","provide"
"1414","stuff"
"583","close"
"1010","item"
"1194","despite"
"304","product"
"1878","discussion"
"733","rate"
"1753","old"
"1266","draw"
"941","loss"
"1176","since"
"1275","back"
"842","high"
"1027","carry"
"388","their"
"1575","commercial"
"1180","rock"
"1130","relate"
"1579","fly"
"1313","care"
"108","however"
"70","local"
"659","ability"
"707","her"
"1369","live"
"1258","dinner"
"414","close"
"1308","would"
"927","several"
"1012","deal"
"1186","area"
"916","fund"
"653","pull"
"261","parent"
"1232","reduce"
"822","similar"
"1551","power"
"451","however"
"1205","talk"
"1979","military"
"389","choice"
"1630","later"
"581","public"
"1981","second"
"1538","really"
"1024","only"
"1294","vote"
"1685","course"
"1787","war"
"118","discussion"
"1261","tax"
"378","far"
"10","job"
"1548","friend"
"955","reflect"
"950","drive"
"753","feel"
"1217","big"
"488","again"
"1031","reason"
"829","yard"
"1769","scientist"
"1035","along"
"1797","cut"
"1162","station"
"1199","candidate"
"1733","quality"
"1934","same"
"1852","off"
"389","training"
"702","trial"
"511","prove"
"974","reveal"
"734","fire"
"1338","realize"
"868","lot"
"416","when"
"850","daughter"
"1018","task"
"678","technology"
"896","yet"
"1330","with"
"765","name"
"1525","huge"
"1264","option"
"1852","thus"
"1982","necessary"
"1839","theory"
"642","long"
"1572","special"
"1093","check"
"1263","food"
"1443","sell"
"1572","phone"
"285","his"
"195","wide"
"1980","product"
"1163","design"
"466","American"
"132","suggest"
"157","fact"
"1268","figure"
"573","among"
"1393","case"
"1450","red"
"1812","nearly"
"1234","still"
"1716","her"
"1117","box"
"356","low"
"937","thousand"
"809","certainly"
"1302","news"
"950","hope"
"122","full"
"760","natural"
"349","group"
"1479","political"
"1409","over"
"926","upon"
"845","so"
"965","give"
"1319","once"
"1122","discover"
"1746","accept"
"278","almost"
"1512","type"
"1010","maintain"
"1836","apply"
"741","police"
"1391","whom"
"1726","evidence"
"900","light"
"1450","itself"
"1650","near"
"547","through"
"1851","tough"
"589","wait"
"353","share"
"1657","quickly"
"1687","believe"
"1278","increase"
"1540","wait"
"1747","family"
"918","bill"
"1021","account"
"1974","ability"
"1255","including"
"15","however"
"1401","reflect"
"442","price"
"740","finally"
"507","city"
"1876","situation"
"1764","beautiful"
"1521","north"
"576","generation"
"1814","cup"
"1969","road"
"1840","international"
"353","he"
"1179","develop"
"135","dog"
"299","series"
"1300","themselves"
"559","activity"
"425","instead"
"323","spring"
"1613","address"
"287","discover"
"866","threat"
"1210","society"
"1933","bit"
"278","save"
"1022","raise"
"510","whom"
"522","able"
"74","natural"
"379","gas"
"717","become"
"560","and"
"74","name"
"303","finish"
"1844","common"
"1515","particular"
"517","fear"
"1604","back"
"457","least"
"333","nearly"
"107","major"
"1704","raise"
"507","clearly"
"673","door"
"686","defense"
"452","along"
"413","exactly"
"1926","assume"
"1005","positive"
"677","set"
"391","under"
"503","realize"
"712","site"
"1994","sea"
"1782","morning"
"1816","model"
"826","moment"
"463","important"
"1053","consumer"
"1867","seat"
"767","clear"
"1653","debate"
"569","student"
"775","memory"
"23","more"
"1758","if"
"1334","course"
"1087","head"
"1322","big"
"1316","go"
"750","everything"
"1571","remember"
"1980","environmental"
"1453","argue"
"1616","reason"
"15","weight"
"1288","really"
"1760","long"
"275","exactly"
"10","who"
"45","order"
"1321","dark"
"1479","sit"
"10","well"
"1851","international"
"1969","might"
"227","itself"
"952","send"
"59","people"
"708","son"
"179","wind"
"101","research"
"704","response"
"1916","ball"
"662","we"
"353","case"
"1703","night"
"1480","whole"
"647","me"
"1724","rise"
"814","describe"
"1673","computer"
"131","strong"
"639","personal"
"615","now"
"485","real"
"988","present"
"428","trial"
"1832","game"
"1345","win"
"816","almost"
"1973","Mrs"
"1831","me"
"763","learn"
"260","answer"
"1610","research"
"1472","picture"
"1307","month"
"145","everybody"
"2","us"
"1197","determine"
"1956","participant"
"95","TV"
"1651","evening"
"84","assume"
"864","may"
"908","hand"
"710","human"
"721","enjoy"
"1952","inside"
"728","low"
"1971","none"
"277","least"
"842","tell"
"1960","maintain"
"1411","plan"
"325","require"
"407","he"
"21","education"
"1856","chair"
"1801","capital"
"444","network"
"1787","exactly"
"701","manage"
"1727","close"
"1512","close"
"998","project"
"632","into"
"1464","finish"
"1752","work"
"1826","data"
"780","institution"
"1505","issue"
"112","though"
"1243","huge"
"1791","behind"
"483","medical"
"1950","find"
"599","green"
"1147","road"
"752","official"
"522","product"
"1019","course"
"1501","fact"
"1628","job"
"1972","point"
"1043","perform"
"1052","fight"
"1336","culture"
"1718","so"
"636","Republican"
"773","check"
"1760","none"
"937","play"
"431","free"
"51","together"
"1746","seat"
"1472","mother"
"717","include"
"486","political"
"342","star"
"21","quality"
"545","born"
"1374","data"
"1555","education"
"911","six"
"1152","study"
"1984","few"
"994","task"
"902","adult"
"1728","focus"
"1052","physical"
"537","cultural"
"73","back"
"825","benefit"
"896","manage"
"922","actually"
"260","color"
"127","such"
"514","strategy"
"457","claim"
"53","describe"
"1105","kid"
"680","animal"
"466","network"
"305","score"
"1803","budget"
"2","question"
"1540","under"
"1700","look"
"1511","care"
"979","best"
"1997","season"
"840","energy"
"5","line"
"1215","will"
"1468","reason"
"301","draw"
"1273","thank"
"1232","hand"
"1204","law"
"1488","article"
"751","environment"
"1896","last"
"1179","smile"
"248","run"
"958","money"
"1822","pay"
"1008","black"
"1815","standard"
"1679","sure"
"673","conference"
"669","white"
"708","stock"
"1329","speak"
"577","agree"
"1095","decide"
"703","idea"
"1993","lead"
"472","soon"
"218","particular"
"874","save"
"54","have"
"1161","parent"
"766","firm"
"1089","author"
"1224","green"
"1907","until"
"750","science"
"1474","receive"
"1753","baby"
"1575","yet"
"767","like"
"1785","there"
"1447","take"
"92","catch"
"1961","structure"
"522","day"
"1462","away"
"1670","better"
"783","although"
"446","everybody"
"1563","hope"
"262","ahead"
"604","source"
"363","quite"
"1984","gas"
"100","Republican"
"677","eat"
"1068","same"
"1421","sister"
"932","spend"
"292","capital"
"476","throw"
"1206","general"
"1953","include"
"1459","style"
"1804","themselves"
"802","situation"
"136","bag"
"827","focus"
"328","mother"
"1418","three"
"560","amount"
"1421","forward"
"885","value"
"470","moment"
"499","rise"
"1080","and"
"1287","well"
"974","let"
"729","majority"
"1453","trial"
"1034","loss"
"233","sound"
"597","cup"
"98","action"
"312","hundred"
"1335","figure"
"1783","win"
"852","employee"
"884","white"
"177","capital"
"1902","husband"
"518","trial"
"500","share"
"615","price"
"1985","find"
"1609","few"
"168","level"
"1991","none"
"1888","space"
"63","fund"
"586","plant"
"667","step"
"720","could"
"346","wish"
"1669","hard"
"1923","sometimes"
"1334","difficult"
"786","stock"
"428","thought"
"49","say"
"1177","most"
"811","others"
"1813","wall"
"878","government"
"1724","away"
"584","build"
"890","happen"
"1829","rise"
"217","she"
"482","laugh"
"709","support"
"365","power"
"1840","region"
"144","behind"
"1455","believe"
"979","single"
"205","myself"
"847","field"
"1445","guess"
"1534","treat"
"1656","like"
"1360","game"
"144","million"
"1976","sign"
"1439","miss"
"469","for"
"1030","then"
"1651","card"
"506","pay"
"1174","likely"
"1447","travel"
"1941","leg"
"322","ability"
"1657","idea"
"434","more"
"1815","law"
"64","author"
"98","sell"
"1037","two"
"384","make"
"526","like"
"1006","couple"
"1809","loss"
"332","believe"
"624","item"
"1809","down"
"1323","everyone"
"1781","race"
"206","market"
"387","morning"
"1624","including"
"636","travel"
"1798","anyone"
"957","actually"
"1998","one"
"730","country"
"1981","moment"
"477","long"
"1161","meet"
"981","dog"
"734","direction"
"952","group"
"1949","world"
"1435","field"
"938","cause"
"1782","language"
"1809","would"
"1731","rate"
"1986","take"
"359","popular"
"472","late"
"807","oil"
"374","fish"
"320","across"
"586","bag"
"1022","learn"
"331","myself"
"693","affect"
"1215","finish"
"455","history"
"573","often"
"382","over"
"1632","hand"
"1179","sense"
"1247","up"
"1465","control"
"452","many"
"1685","news"
"620","material"
"645","decade"
"304","modern"
"1112","sure"
"1658","wish"
"123","maybe"
"1197","inside"
"308","music"
"1927","their"
"67","his"
"1525","card"
"590","early"
"1629","care"
"436","property"
"1789","drop"
"1838","suggest"
"877","coach"
"921","include"
"142","design"
"746","federal"
"1808","that"
"1407","quickly"
"1398","bar"
"205","hard"
"585","must"
"708","focus"
"1806","recent"
"199","career"
"1042","why"
"1912","the"
"1799","serious"
"1974","president"
"365","apply"
"841","someone"
"1847","east"
"377","two"
"43","bank"
"1544","already"
"1144","camera"
"1840","range"
"634","garden"
"662","so"
"309","money"
"978","language"
"639","such"
"1857","specific"
"749","specific"
"162","idea"
"1794","amount"
"1217","important"
"169","body"
"1634","pass"
"1564","soon"
"255","article"
"298","site"
"352","success"
"1236","yourself"
"812","eight"
"657","old"
"1244","of"
"928","hit"
"402","real"
"4","find"
"498","rate"
"1354","method"
"1088","police"
"1042","unit"
"651","current"
"1707","story"
"1532","open"
"741","adult"
"1722","against"
"1200","whom"
"1978","another"
"1105","official"
"1940","TV"
"1361","growth"
"1487","instead"
"443","oil"
"203","wife"
"771","economic"
"127","bar"
"1921","amount"
"1244","or"
"1370","across"
"890","all"
"1478","bit"
"36","town"
"1436","determine"
"639","simple"
"451","glass"
"1774","herself"
"219","natural"
"1364","fast"
"409","purpose"
"698","specific"
"1109","card"
"136","television"
"1701","region"
"486","government"
"1776","police"
"1279","apply"
"1579","heavy"
"1568","hold"
"253","possible"
"518","fact"
"1784","work"
"1787","industry"
"357","present"
"549","into"
"1991","return"
"141","old"
"799","begin"
"876","mean"
"1212","keep"
"1058","sell"
"569","meeting"
"956","ever"
"208","final"
"1616","say"
"565","painting"
"1864","stuff"
"1902","indeed"
"494","woman"
"25","key"
"96","way"
"555","sister"
"1483","them"
"1743","TV"
"13","adult"
"1191","bill"
"990","growth"
"702","single"
"1543","red"
"1909","book"
"1309","perhaps"
"1708","change"
"1382","manager"
"1189","street"
"188","seat"
"468","region"
"454","challenge"
"1378","turn"
"341","cold"
"1635","dinner"
"809","their"
"832","culture"
"318","upon"
"664","hot"
"1932","would"
"502","blood"
"1832","join"
"292","ready"
"264","hand"
"1099","one"
"1736","third"
"1557","throughout"
"65","western"
"1086","study"
"685","develop"
"1941","decide"
"478","friend"
"264","cell"
"908","small"
"572","fish"
"978","suddenly"
"1691","them"
"660","game"
"834","modern"
"988","western"
"294","contain"
"421","character"
"1257","technology"
"1454","discover"
"671","subject"
"137","happy"
"705","night"
"1117","purpose"
"249","star"
"759","why"
"14","radio"
"1002","under"
"1598","suddenly"
"995","institution"
"1848","poor"
"491","responsibility"
"117","near"
"161","individual"
"1065","everyone"
"788","body"
"1356","much"
"1619","news"
"760","board"
"381","run"
"1891","key"
"62","foot"
"422","particularly"
"1689","light"
"572","person"
"1399","discussion"
"1395","box"
"1910","at"
"549","major"
"581","task"
"1015","fall"
"1860","job"
"1778","nearly"
"1500","building"
"864","itself"
"1122","control"
"949","partner"
"147","industry"
"1997","money"
"382","heart"
"1414","rest"
"281","space"
"1029","and"
"1155","training"
"1220","eight"
"297","world"
"585","various"
"1896","effect"
"244","night"
"1470","yeah"
"1032","old"
"1257","strategy"
"958","week"
"1486","under"
"1890","name"
"446","degree"
"594","particular"
"1321","party"
"1493","class"
"833","some"
"1759","tell"
"1678","cause"
"1151","network"
"1027","prepare"
"783","and"
"1519","whose"
"130","debate"
"1375","how"
"1366","surface"
"228","century"
"1186","range"
"823","authority"
"923","effort"
"1636","particular"
"370","consumer"
"1864","impact"
"327","which"
"89","box"
"650","south"
"1823","exactly"
"507","arrive"
"1863","as"
"1233","know"
"734","local"
"436","site"
"1843","together"
"1272","well"
"947","major"
"1613","you"
"1175","early"
"1161","put"
"252","turn"
"1628","involve"
"1945","raise"
"622","other"
"638","different"
"1189","lay"
"274","such"
"800","fly"
"1765","such"
"927","market"
"870","piece"
"1346","general"
"1472","society"
"1318","consumer"
"1922","event"
"1886","organization"
"1713","site"
"343","might"
"1486","statement"
"293","have"
"1952","rest"
"229","large"
"817","break"
"350","discover"
"255","allow"
"1965","physical"
"1361","move"
"1103","lay"
"1419","group"
"1728","fire"
"1888","place"
"1422","course"
"1484","close"
"503","wear"
"1724","last"
"1447","describe"
"1232","control"
"1918","science"
"1990","discussion"
"359","pick"
"146","role"
"643","possible"
"619","must"
"1264","news"
"801","your"
"1564","serious"
"440","too"
"1650","hand"
"989","partner"
"625","a"
"993","town"
"1259","public"
"92","the"
"495","quite"
"1134","while"
"764","consumer"
"516","wrong"
"1920","keep"
"1820","themselves"
"1927","kind"
"1733","ball"
"905","lose"
"394","individual"
"1515","anyone"
"1412","authority"
"510","return"
"619","discussion"
"392","hand"
"240","argue"
"1793","example"
"5","news"
"1682","girl"
"547","act"
"1525","remain"
"828","evening"
"1415","age"
"675","executive"
"1174","simply"
"1721","strong"
"1662","lawyer"
"23","among"
"1027","but"
"429","dream"
"875","could"
"1515","commercial"
"848","somebody"
"1788","or"
"1609","by"
"1323","whatever"
"1242","write"
"1962","fire"
"342","receive"
"752","you"
"712","tough"
"95","impact"
"585","finish"
"841","though"
"1710","consider"
"1304","civil"
"1288","go"
"1568","traditional"
"1771","marriage"
"763","range"
"200","heart"
"148","stand"
"1418","director"
"715","tend"
"689","reflect"
"1386","effect"
"88","parent"
"64","under"
"1969","region"
"1420","establish"
"1775","peace"
"1050","hour"
"71","she"
"77","light"
"1151","eight"
"1670","different"
"942","his"
"1481","end"
"1102","start"
"1051","room"
"382","own"
"1117","sit"
"1798","themselves"
"1638","attack"
"1848","attack"
"1670","ten"
"1618","cover"
"1533","since"
"1723","girl"
"886","court"
"1394","outside"
"1646","easy"
"1066","day"
"416","experience"
"1748","discuss"
"280","house"
"201","letter"
"713","race"
"312","game"
"764","project"
"67","yes"
"35","fast"
"1975","fall"
"1589","into"
"1271","long"
"917","news"
"1322","back"
"1691","receive"
"1022","both"
"1742","somebody"
"28","kind"
"1582","street"
"1486","free"
"123","you"
"1341","candidate"
"1686","affect"
"495","size"
"1174","environmental"
"508","soon"
"1364","need"
"907","wish"
"1965","everyone"
"1552","live"
"1898","small"
"345","small"
"1542","stage"
"869","girl"
"1171","have"
"909","day"
"122","fast"
"298","help"
"1876","animal"
"1861","indeed"
"1704","sport"
"97","cup"
"1827","by"
"1398","community"
"681","south"
"1733","before"
"1022","seem"
"202","either"
"1368","usually"
"281","skill"
"1723","of"
"585","couple"
"127","company"
"580","along"
"1511","level"
"818","party"
"1973","policy"
"414","catch"
"397","stage"
"904","skill"
"1651","race"
"1249","above"
"1119","education"
"249","the"
"1890","per"
"1695","argue"
"1540","black"
"876","eat"
"69","factor"
"1777","apply"
"971","summer"
"735","item"
"1282","far"
"1905","mother"
"805","data"
"375","middle"
"729","situation"
"1330","bank"
"774","list"
"1545","relate"
"77","alone"
"1889","pressure"
"443","crime"
"1886","deep"
"1924","his"
"1885","physical"
"1996","deep"
"1687","somebody"
"1697","candidate"
"598","ever"
"1207","possible"
"21","choose"
"1385","establish"
"844","son"
"558","difficult"
"1009","live"
"1517","start"
"1069","computer"
"943","however"
"1527","bed"
"928","artist"
"1486","state"
"952","candidate"
"1205","picture"
"1266","sign"
"176","call"
"1270","almost"
"1784","rather"
"1770","network"
"712","fly"
"1006","offer"
"1506","yourself"
"861","popular"
"943","it"
"1842","wish"
"1233","road"
"34","seat"
"296","level"
"704","full"
"136","surface"
"662","east"
"1957","wide"
"1108","official"
"1251","heart"
"102","plan"
"319","finally"
"1588","cause"
"43","person"
"539","never"
"1671","particular"
"462","message"
"210","local"
"192","finish"
"1983","go"
"1432","chair"
"591","theory"
"560","have"
"540","keep"
"457","kid"
"1281","newspaper"
"103","respond"
"565","travel"
"1367","cold"
"1916","myself"
"1500","option"
"1471","always"
"623","base"
"143","white"
"209","cold"
"1411","help"
"1348","executive"
"1579","success"
"523","pretty"
"1824","daughter"
"1237","budget"
"781","interview"
"440","join"
"718","general"
"1127","than"
"1181","side"
"772","join"
"1930","generation"
"1609","baby"
"180","perhaps"
"91","early"
"448","none"
"662","lay"
"1257","start"
"341","senior"
"130","add"
"695","consider"
"1626","ask"
"1384","fish"
"392","push"
"648","brother"
"1380","land"
"389","difference"
"1873","suddenly"
"664","article"
"652","us"
"163","hour"
"1421","state"
"1538","at"
"853","allow"
"624","example"
"1161","western"
"1008","middle"
"962","including"
"828","happy"
"954","grow"
"176","you"
"534","left"
"1828","price"
"269","court"
"1681","generation"
"81","cold"
"1964","appear"
"747","drive"
"982","enter"
"26","dark"
"1321","must"
"230","camera"
"1694","friend"
"1485","meet"
"1059","professor"
"987","scientist"
"839","some"
"585","blue"
"1458","interview"
"336","knowledge"
"1234","training"
"1449","take"
"1554","anything"
"141","career"
"422","role"
"1557","skin"
"1241","continue"
"207","form"
"1382","subject"
"1437","bar"
"1538","particular"
"742","clear"
"1747","shake"
"1418","have"
"1148","minute"
"1217","news"
"315","energy"
"1697","population"
"239","very"
"1832","soldier"
"203","describe"
"1643","professional"
"1938","official"
"1407","tax"
"232","over"
"398","involve"
"1747","significant"
"1663","according"
"1520","method"
"1628","also"
"1074","peace"
"1829","mind"
"1398","another"
"704","ten"
"476","maintain"
"1564","financial"
"270","attack"
"910","shake"
"1172","service"
"145","war"
"338","today"
"1663","action"
"1916","movie"
"693","run"
"875","process"
"1524","might"
"1947","sign"
"1044","citizen"
"1427","because"
"1609","budget"
"1131","in"
"1582","plan"
"983","hold"
"704","describe"
"1804","act"
"145","popular"
"567","himself"
"206","traditional"
"577","his"
"558","area"
"22","area"
"351","only"
"244","recognize"
"1371","despite"
"37","window"
"1832","with"
"989","center"
"851","level"
"377","interview"
"696","politics"
"239","fill"
"1386","together"
"108","me"
"40","section"
"1718","woman"
"910","trouble"
"438","approach"
"1319","attorney"
"1515","fire"
"1872","situation"
"1810","drug"
"563","part"
"490","not"
"1864","nor"
"1627","officer"
"830","throw"
"1323","sit"
"602","never"
"1487","throughout"
"1407","large"
"1578","laugh"
"1558","feel"
"726","road"
"1280","book"
"780","record"
"1183","their"
"502","item"
"795","significant"
"1581","help"
"1593","number"
"926","again"
"1161","as"
"188","page"
"1622","war"
"361","sometimes"
"514","instead"
"1664","anyone"
"294","will"
"1489","century"
"1862","enjoy"
"962","area"
"1620","yet"
"438","fund"
"1564","population"
"198","believe"
"309","heavy"
"881","deep"
"953","ground"
"542","maintain"
"171","beat"
"636","look"
"1350","year"
"422","tax"
"535","property"
"1725","discuss"
"37","visit"
"1051","decide"
"1842","glass"
"196","meeting"
"1286","certain"
"1314","deep"
"604","natural"
"1235","left"
"1321","Republican"
"612","young"
"687","consumer"
"458","decade"
"1476","rise"
"843","structure"
"955","would"
"431","professor"
"674","star"
"518","camera"
"859","consumer"
"1773","year"
"1725","picture"
"1372","reach"
"923","able"
"1611","picture"
"500","example"
"1938","call"
"1301","air"
"1146","radio"
"1587","have"
"257","former"
"1993","child"
"960","customer"
"1973","structure"
"1755","organization"
"1570","treatment"
"880","pick"
"1265","assume"
"350","buy"
"1311","protect"
"982","that"
"1473","significant"
"1118","girl"
"815","another"
"768","fish"
"205","he"
"898","by"
"1558","piece"
"1723","side"
"1544","gun"
"139","or"
"384","true"
"908","sign"
"734","future"
"1722","hold"
"1200","window"
"1578","cause"
"1091","could"
"994","small"
"322","worry"
"1685","seven"
"713","nature"
"766","data"
"1514","indicate"
"160","city"
"1310","act"
"308","yeah"
"1799","tough"
"1765","investment"
"1988","particular"
"1954","drive"
"878","real"
"582","skill"
"89","trouble"
"1188","gas"
"574","ago"
"1784","what"
"976","perform"
"972","identify"
"1754","line"
"813","good"
"994","person"
"733","gun"
"1913","understand"
"1217","memory"
"1550","individual"
"749","show"
"217","whole"
"935","door"
"1177","evening"
"1582","responsibility"
"444","happy"
"1184","southern"
"1481","have"
"1763","reduce"
"410","amount"
"1202","know"
"699","above"
"867","relate"
"1502","on"
"1785","mouth"
"603","shake"
"1856","remember"
"1793","dog"
"1996","nature"
"1361","environment"
"1366","budget"
"1397","range"
"812","including"
"1525","might"
"1593","put"
"1596","letter"
"568","agency"
"1406","collection"
"1041","church"
"1499","guy"
"1014","mouth"
"1760","suggest"
"357","memory"
"1112","mother"
"775","he"
"623","happy"
"710","law"
"6","part"
"63","wear"
"1949","hold"
"1889","not"
"434","design"
"1749","participant"
"1447","effort"
"544","your"
"1161","throughout"
"838","none"
"13","meet"
"280","past"
"650","tend"
"714","road"
"14","character"
"838","which"
"139","many"
"427","or"
"938","improve"
"67","face"
"1049","test"
"1929","business"
"1638","outside"
"1424","along"
"1265","within"
"885","challenge"
"171","behind"
"1420","body"
"1552","staff"
"1225","born"
"1458","plant"
"678","watch"
"775","dream"
"565","blue"
"551","fact"
"1844","almost"
"958","forward"
"408","court"
"127","occur"
"1141","laugh"
"1068","wish"
"470","modern"
"331","information"
"1645","carry"
"912","hand"
"1752","total"
"1209","matter"
"894","leave"
"9","writer"
"364","memory"
"1529","suggest"
"581","popular"
"1757","family"
"460","board"
"1657","stage"
"691","gun"
"1062","approach"
"782","want"
"548","popular"
"654","since"
"1064","discover"
