"1092","71","33"
"573","67","23"
"1826","58","93"
"1067","39","50"
"1951","67","93"
"1047","66","29"
"236","67","40"
"1784","71","5"
"443","66","8"
"1993","30","97"
"562","67","20"
"215","36","65"
"1541","26","85"
"1297","67","54"
"1387","62","74"
"1974","71","97"
"1848","26","26"
"10","38","34"
"117","13","15"
"1286","12","8"
"334","71","42"
"51","38","31"
"1859","67","46"
"274","36","49"
"263","77","68"
"519","62","82"
"1640","36","14"
"503","12","29"
"890","13","44"
"1738","16","88"
"534","70","2"
"1497","35","42"
"1561","77","64"
"750","38","93"
"810","35","88"
"1140","39","37"
"871","13","90"
"1512","66","57"
"1102","35","58"
"238","26","72"
"133","14","47"
"323","24","58"
"171","36","8"
"1716","67","87"
"1726","39","57"
"1188","70","100"
"1559","70","85"
"1856","59","81"
"789","62","45"
"872","55","59"
"1195","14","26"
"1792","59","29"
"1511","13","34"
"1088","85","68"
"272","26","22"
"1013","12","1"
"323","77","28"
"1949","55","38"
"560","66","12"
"1548","26","81"
"679","35","64"
"1355","66","98"
"1412","62","87"
"1943","67","4"
"191","55","68"
"1724","14","5"
"1310","70","85"
"1991","58","63"
"1750","16","67"
"1628","36","19"
"1623","55","12"
"1535","16","0"
"448","12","90"
"1860","66","24"
"1108","32","11"
"1467","66","51"
"787","35","5"
"1203","62","26"
"1800","13","33"
"1427","32","52"
"1214","58","10"
"1920","32","65"
"1820","24","52"
"839","39","30"
"802","36","88"
"73","85","64"
"729","77","59"
"1939","59","86"
"394","35","0"
"392","66","55"
"1949","13","99"
"1182","61","18"
"1047","71","27"
"622","55","59"
"777","14","55"
"1200","12","68"
"894","36","43"
"401","67","68"
"185","85","59"
"524","26","9"
"1818","85","47"
"231","41","18"
"1235","71","20"
"1295","55","5"
"1223","35","42"
"196","77","100"
"639","35","0"
"1167","61","36"
"1447","59","30"
"1997","77","54"
"81","30","96"
"93","14","82"
"1864","55","5"
"56","85","88"
"640","36","32"
"978","13","81"
"309","71","37"
"1409","66","53"
"850","55","15"
"1070","11","73"
"391","67","22"
"886","13","85"
"1540","24","75"
"1720","70","36"
"1058","12","31"
"541","71","7"
"710","12","40"
"736","85","86"
"1101","26","28"
"225","77","38"
"740","24","27"
"1367","24","59"
"491","13","69"
"1130","55","84"
"1764","39","76"
"1724","24","23"
"419","38","95"
"1438","30","52"
"1775","66","81"
"206","77","6"
"541","36","1"
"1763","16","38"
"819","11","43"
"1610","71","32"
"1901","26","64"
"710","38","85"
"1162","77","37"
"1875","70","73"
"1510","35","32"
"914","14","32"
"14","39","37"
"175","67","34"
"1787","12","86"
"767","62","87"
"38","36","1"
"317","39","92"
"249","59","37"
"1283","13","49"
"667","59","64"
"476","14","8"
"779","85","100"
"444","85","35"
"1370","61","97"
"1756","62","75"
"912","16","42"
"231","77","78"
"741","67","18"
"469","58","15"
"342","77","28"
"1965","26","98"
"790","13","81"
"355","67","93"
"1659","13","78"
"680","71","53"
"222","16","42"
"1437","13","49"
"1065","16","90"
"35","35","64"
"115","59","85"
"752","30","19"
"1867","66","69"
"1674","36","30"
"1450","58","50"
"1532","71","99"
"1885","14","11"
"1873","58","77"
"1424","59","29"
"233","16","32"
"1729","13","84"
"1500","67","62"
"656","36","81"
"1236","16","75"
"484","35","28"
"1863","30","35"
"1160","85","78"
"1130","70","38"
"1575","66","100"
"1340","16","21"
"625","13","9"
"1113","62","15"
"1026","62","28"
"1322","77","54"
"1540","39","76"
"882","61","50"
"821","58","22"
"1875","59","96"
"1451","35","78"
"1886","61","49"
"892","13","30"
"153","59","95"
"1349","30","80"
"481","38","1"
"1767","16","84"
"1594","77","90"
"474","14","66"
"272","12","40"
"1806","39","12"
"1781","32","8"
"1688","12","30"
"826","16","37"
"984","26","44"
"1742","39","87"
"215","39","90"
"844","41","88"
"418","66","50"
"1517","55","26"
"730","30","62"
"725","13","16"
"1963","66","97"
"820","32","36"
"1388","58","34"
"661","35","21"
"645","16","20"
"1193","55","21"
"1709","71","72"
"1900","62","51"
"1286","70","28"
"848","11","6"
"1544","55","57"
"59","41","79"
"1915","41","87"
"326","36","50"
"1224","16","30"
"792","11","42"
"1850","30","43"
"1409","77","26"
"812","39","82"
"82","59","50"
"1042","16","54"
"1404","58","53"
"207","41","29"
"1634","14","0"
"1809","62","20"
"316","32","55"
"1938","71","58"
"876","35","82"
"1993","61","69"
"1361","77","25"
"67","35","93"
"1246","32","10"
"90","38","93"
"178","26","38"
"581","61","99"
"1238","12","97"
"724","38","27"
"1215","26","67"
"55","58","99"
"603","59","11"
"899","12","94"
"473","13","9"
"1173","71","79"
"173","14","98"
"1947","85","67"
"1978","41","70"
"1983","66","6"
"593","39","52"
"423","13","7"
"1155","70","56"
"1107","70","32"
"1404","26","35"
"516","38","80"
"898","55","80"
"1126","36","58"
"1314","24","67"
"64","24","5"
"1113","55","92"
"1137","36","65"
"1438","41","59"
"390","24","44"
"1656","66","77"
"1950","59","17"
"1118","62","89"
"130","70","55"
"348","85","52"
"1770","59","56"
"128","58","91"
"635","12","88"
"1329","70","25"
"1057","12","46"
"1789","26","59"
"131","41","40"
"253","85","73"
"26","16","27"
"1396","58","84"
"900","67","99"
"1884","35","95"
"201","55","71"
"854","85","3"
"1358","12","73"
"196","13","51"
"860","38","96"
"1626","67","82"
"1971","39","28"
"1765","62","51"
"405","59","29"
"94","85","90"
"800","13","25"
"965","36","72"
"584","39","99"
"1862","41","76"
"141","58","18"
"1936","32","1"
"1518","14","77"
"1680","26","76"
"1781","38","52"
"911","55","23"
"254","16","38"
"704","32","31"
"1813","62","79"
"863","14","51"
"1972","30","40"
"1188","30","9"
"405","66","19"
"1468","55","83"
"1744","58","84"
"145","55","30"
"1056","58","35"
"1793","61","87"
"584","26","25"
"246","13","21"
"1753","32","40"
"820","61","77"
"427","67","56"
"155","58","5"
"1333","32","21"
"725","77","54"
"340","66","35"
"1580","85","31"
"225","59","28"
"273","85","36"
"636","38","56"
"1467","11","54"
"247","62","50"
"86","30","83"
"488","77","58"
"1663","59","49"
"1274","61","32"
"1769","13","26"
"593","61","85"
"325","59","98"
"236","71","22"
"1730","62","7"
"544","26","94"
"101","59","30"
"279","71","24"
"298","41","45"
"1696","59","11"
"427","32","99"
"1519","13","68"
"1940","58","89"
"1934","71","78"
"1536","32","91"
"305","35","76"
"1046","13","21"
"1659","66","41"
"1285","70","45"
"1719","30","99"
"1770","58","31"
"1589","55","24"
"1790","30","14"
"483","32","88"
"453","35","7"
"106","59","81"
"1089","85","43"
"1756","26","62"
"1285","61","4"
"1536","38","29"
"1720","41","78"
"965","61","5"
"160","58","33"
"1484","11","89"
"237","67","23"
"1862","36","45"
"872","32","4"
"866","12","84"
"1288","12","70"
"1497","55","3"
"12","36","74"
"1178","30","13"
"1447","38","91"
"659","62","67"
"1618","41","68"
"517","59","27"
"454","35","35"
"68","58","96"
"531","67","47"
"1988","62","69"
"773","58","52"
"790","35","83"
"1924","59","65"
"241","70","49"
"84","85","25"
"584","11","13"
"1451","16","87"
"1566","26","21"
"320","85","22"
"109","71","7"
"192","41","36"
"410","36","90"
"1356","38","98"
"1873","12","54"
"1387","77","51"
"776","14","28"
"1924","35","65"
"1823","58","91"
"136","71","91"
"1164","14","49"
"1399","61","55"
"1917","16","99"
"1924","38","34"
"1710","32","7"
"1455","77","74"
"1450","11","26"
"84","36","45"
"486","12","30"
"1556","71","23"
"1651","12","82"
"1848","66","93"
"198","41","41"
"666","26","89"
"1086","71","88"
"889","55","57"
"1415","36","36"
"1314","14","12"
"780","14","37"
"394","67","19"
"733","41","23"
"785","13","32"
"511","77","64"
"1524","41","24"
"422","70","96"
"527","71","27"
"1432","16","18"
"1558","67","41"
"1597","14","9"
"1709","16","44"
"1001","55","62"
"1482","61","58"
"33","39","98"
"674","61","96"
"1148","13","96"
"1698","77","57"
"1162","14","10"
"577","66","83"
"1995","67","95"
"779","35","5"
"1757","36","14"
"250","39","51"
"1930","70","24"
"1527","36","47"
"1179","26","32"
"533","61","20"
"98","11","50"
"1405","14","10"
"1368","26","12"
"1832","67","38"
"1966","12","68"
"674","41","59"
"1782","36","32"
"1110","36","68"
"1102","26","33"
"726","39","58"
"104","59","66"
"94","39","0"
"116","14","6"
"82","41","47"
"202","62","54"
"924","62","67"
"417","61","98"
"562","12","69"
"1251","14","41"
"1814","70","46"
"341","41","98"
"1419","16","31"
"740","61","21"
"1708","70","42"
"1967","11","61"
"27","14","33"
"1363","36","76"
"404","14","87"
"1701","35","28"
"500","85","48"
"263","39","82"
"1157","59","65"
"1225","61","51"
"750","71","20"
"1918","77","40"
"943","30","24"
"785","12","70"
"1526","14","8"
"782","77","43"
"741","55","56"
"1489","32","41"
"1861","38","71"
"1515","35","58"
"656","59","75"
"1977","39","15"
"155","38","87"
"691","70","99"
"618","24","27"
"819","41","18"
"1106","67","32"
"626","36","25"
"1816","66","82"
"1908","58","81"
"1799","35","76"
"23","67","100"
"1649","38","42"
"575","11","18"
"1764","85","95"
"1239","39","21"
"1752","36","26"
"1051","39","46"
"1843","36","68"
"1960","35","21"
"692","16","58"
"840","71","2"
"1214","62","7"
"1603","32","74"
"1946","62","69"
"1091","32","12"
"239","39","32"
"1331","13","76"
"728","55","66"
"1093","70","38"
"1926","41","38"
"1480","30","98"
"68","61","23"
"1507","36","26"
"747","85","77"
"72","67","51"
"1582","62","58"
"336","39","68"
"826","85","34"
"1853","55","0"
"1104","66","12"
"192","85","81"
"382","12","93"
"1182","67","85"
"1295","66","70"
"1351","24","24"
"417","62","66"
"856","11","25"
"840","70","68"
"604","58","66"
"585","85","67"
"1965","71","36"
"965","77","44"
"1683","58","8"
"1422","41","94"
"1718","58","85"
"1203","24","26"
"353","41","90"
"426","13","86"
"916","66","22"
"732","36","35"
"1056","77","13"
"1898","13","43"
"197","32","58"
"1589","59","69"
"301","35","53"
"351","24","20"
"1082","66","94"
"1828","32","99"
"956","32","71"
"1100","85","76"
"1757","26","59"
"287","35","62"
"515","26","20"
"1982","36","43"
"1896","39","24"
"1376","38","26"
"756","13","15"
"1417","24","21"
"280","35","28"
"613","59","83"
"237","32","21"
"39","77","100"
"1922","24","63"
"816","61","82"
"931","35","73"
"483","13","10"
"1459","55","31"
"222","85","94"
"1231","13","22"
"159","26","38"
"250","11","9"
"456","36","18"
"461","62","44"
"226","41","99"
"1613","61","69"
"259","66","42"
"938","11","84"
"1710","41","24"
"1717","26","46"
"1877","35","93"
"1866","38","58"
"1187","35","16"
"33","11","52"
"1199","16","2"
"258","41","54"
"1273","16","81"
"1382","36","89"
"1150","12","0"
"214","41","95"
"711","16","35"
"441","12","99"
"940","77","61"
"355","16","43"
"285","35","77"
"82","12","59"
"1228","70","50"
"14","58","28"
"1339","62","52"
"789","24","30"
"839","62","42"
"70","11","74"
"589","13","96"
"901","24","88"
"139","71","86"
"1524","70","16"
"1655","24","37"
"1381","12","40"
"276","67","0"
"1446","14","14"
"605","71","57"
"527","24","44"
"31","36","16"
"1752","14","28"
"1964","55","59"
"1228","26","27"
"1298","16","83"
"1880","62","66"
"835","26","32"
"1426","12","31"
"1041","71","68"
"536","38","87"
"218","26","85"
"1009","67","14"
"625","26","93"
"546","39","68"
"1964","12","3"
"1866","36","38"
"1842","35","1"
"139","59","57"
"1987","36","14"
"834","24","83"
"880","12","50"
"1558","13","83"
"697","67","9"
"228","66","66"
"1932","26","83"
"1799","67","79"
"1211","26","30"
"1991","41","100"
"55","66","17"
"1653","59","52"
"1862","13","50"
"551","36","34"
"1021","32","100"
"692","85","33"
"63","12","64"
"56","62","56"
"1053","70","77"
"1007","13","36"
"1942","35","27"
"1435","16","38"
"1537","32","63"
"866","36","6"
"1330","61","70"
"1687","85","18"
"1330","59","100"
"1035","41","96"
"1871","30","75"
"1298","58","29"
"25","55","56"
"147","26","5"
"1845","36","53"
"893","38","22"
"1394","71","61"
"1124","12","8"
"1869","24","65"
"1885","16","82"
"1363","12","13"
"313","67","53"
"40","13","83"
"591","67","99"
"784","58","85"
"1415","62","16"
"1360","70","68"
"395","71","77"
"760","41","92"
"537","70","49"
"530","66","87"
"227","55","12"
"112","77","97"
"1192","35","42"
"909","55","8"
"1883","12","72"
"1470","11","98"
"1841","39","30"
"173","62","77"
"296","35","15"
"803","61","22"
"692","11","14"
"1838","58","45"
"909","35","11"
"428","38","84"
"939","61","45"
"1451","11","23"
"630","30","67"
"1224","13","72"
"1510","59","11"
"1224","30","51"
"757","55","16"
"1778","61","59"
"1875","39","99"
"1857","71","89"
"955","55","0"
"1301","55","7"
"777","58","56"
"1141","41","16"
"139","35","55"
"1258","24","30"
"1626","35","30"
"6","58","26"
"353","32","74"
"1985","77","63"
"1443","38","0"
"140","71","50"
"1624","67","64"
"253","59","26"
"753","77","38"
"147","32","20"
"869","77","26"
"1131","62","40"
"1186","30","27"
"111","26","37"
"556","62","68"
"1850","36","43"
"1321","85","95"
"170","41","5"
"95","85","23"
"790","30","88"
"1660","41","3"
"7","61","57"
"1818","61","29"
"919","67","74"
"1998","16","14"
"1898","38","0"
"161","14","18"
"481","41","36"
"1845","59","65"
"743","85","8"
"1818","12","63"
"261","67","30"
"266","71","59"
"381","26","60"
"1681","30","82"
"1867","36","16"
"1388","77","41"
"178","30","38"
"1342","59","58"
"1284","61","55"
"623","62","6"
"733","66","99"
"824","71","8"
"236","77","26"
"1746","70","97"
"285","61","13"
"1991","62","74"
"45","55","34"
"1138","39","50"
"1712","77","19"
"133","11","79"
"1731","32","27"
"689","32","95"
"1491","41","15"
"1956","77","77"
"533","16","60"
"1899","71","98"
"1756","39","77"
"1406","41","33"
"1546","66","12"
"579","70","6"
"1864","12","80"
"667","12","91"
"372","14","96"
"16","12","76"
"201","32","85"
"1102","12","60"
"820","12","44"
"862","41","5"
"43","62","1"
"100","13","71"
"191","32","37"
"1522","85","6"
"1769","77","85"
"1074","32","84"
"309","85","11"
"856","66","54"
"1509","62","58"
"1484","38","36"
"661","32","42"
"808","55","81"
"318","62","0"
"1516","24","30"
"129","70","14"
"219","35","74"
"1628","71","46"
"1727","39","38"
"1739","67","0"
"429","32","27"
"206","39","29"
"1291","85","62"
"850","85","29"
"464","39","27"
"1201","16","64"
"1499","41","62"
"1586","77","10"
"1410","59","48"
"177","36","31"
"1566","16","0"
"1300","67","10"
"1151","32","35"
"1970","66","23"
"1775","58","100"
"1004","55","92"
"952","38","89"
"770","61","79"
"1094","66","9"
"139","85","38"
"992","32","91"
"1270","24","61"
"521","62","44"
"1363","61","3"
"258","55","57"
"141","62","39"
"475","77","22"
"1795","13","83"
"265","30","7"
"1452","36","100"
"1651","38","58"
"882","30","46"
"296","24","26"
"1356","26","40"
"1745","70","46"
"1468","70","62"
"1531","61","4"
"1017","41","82"
"1613","77","95"
"1137","59","41"
"359","70","71"
"178","85","98"
"1746","38","86"
"824","26","21"
"1331","32","81"
"212","70","85"
"122","77","61"
"307","71","72"
"1996","41","46"
"776","62","33"
"120","71","92"
"1700","66","56"
"1556","59","85"
"609","11","28"
"1688","24","73"
"1774","71","33"
"419","12","48"
"1699","55","26"
"1506","38","57"
"1784","62","57"
"1828","66","6"
"1875","55","86"
"1782","55","87"
"884","36","69"
"54","71","64"
"1064","59","77"
"1309","39","30"
"273","11","100"
"1286","66","50"
"795","62","57"
"1539","24","59"
"1668","67","73"
"678","26","81"
"386","26","91"
"186","26","83"
"1459","62","57"
"396","30","16"
"375","66","57"
"574","16","81"
"1298","24","98"
"1083","32","58"
"1370","41","84"
"1750","85","75"
"1557","36","47"
"1888","13","4"
"1711","36","38"
"554","11","0"
"1756","59","85"
"1296","38","70"
"1117","26","74"
"1741","32","56"
"1992","67","90"
"664","58","99"
"1511","38","42"
"1399","38","8"
"368","85","49"
"751","61","56"
"1607","62","1"
"1461","14","7"
"1114","67","18"
"365","62","93"
"1503","66","25"
"1585","39","10"
"345","11","45"
"280","38","90"
"1211","24","14"
"773","66","63"
"772","41","15"
"1507","24","8"
"1630","71","56"
"733","38","59"
"981","59","23"
"316","24","28"
"217","32","46"
"64","38","5"
"1814","16","36"
"1515","67","6"
"1420","24","53"
"1016","24","60"
"257","32","18"
"1922","38","21"
"624","30","47"
"1721","71","21"
"1529","61","28"
"1137","58","64"
"1725","14","48"
"1945","12","21"
"846","13","40"
"23","26","58"
"1417","14","63"
"562","38","3"
"596","26","57"
"44","11","54"
"612","58","78"
"105","61","3"
"620","66","95"
"1926","67","31"
"1235","32","30"
"1586","66","25"
"624","55","70"
"175","39","7"
"715","67","57"
"601","14","93"
"252","58","22"
"505","36","72"
"1727","14","65"
"525","85","29"
"1526","12","16"
"155","36","52"
"9","59","36"
"1430","71","72"
"1648","24","82"
"474","59","4"
"869","38","52"
"1474","77","63"
"1116","55","79"
"1065","12","18"
"628","62","74"
"54","26","54"
"1083","35","5"
"324","30","88"
"1162","59","56"
"389","62","65"
"582","41","10"
"1614","12","41"
"812","59","92"
"1465","39","40"
"1936","85","36"
"700","58","47"
"1862","32","47"
"1079","36","69"
"1839","16","79"
"166","55","48"
"256","32","75"
"229","36","41"
"187","66","95"
"183","16","94"
"1661","77","97"
"383","16","100"
"1735","70","0"
"1780","59","20"
"995","85","84"
"508","85","86"
"1194","77","61"
"955","66","33"
"1511","59","97"
"122","70","84"
"1242","71","18"
"1241","13","41"
"1191","30","69"
"1724","41","96"
"873","61","84"
"1635","11","88"
"748","77","71"
"1180","13","67"
"1945","62","33"
"203","66","21"
"205","67","72"
"1518","55","22"
"713","11","58"
"1693","58","76"
"1914","38","89"
"366","62","68"
"1780","36","9"
"808","16","94"
"1398","59","81"
"1364","77","31"
"1953","36","50"
"1677","62","91"
"1281","62","75"
"1632","67","21"
"114","67","67"
"1219","35","49"
"1473","71","50"
"1339","59","76"
"1367","39","74"
"1952","55","13"
"1328","38","92"
"636","16","95"
"1599","32","33"
"1656","36","52"
"1547","85","87"
"1793","35","35"
"635","71","5"
"1307","67","28"
"1733","32","21"
"967","12","48"
"1436","62","92"
"576","13","83"
"109","30","35"
"1561","35","100"
"1462","30","57"
"1305","59","43"
"519","35","70"
"214","13","6"
"1387","14","43"
"1517","36","37"
"495","71","57"
"1730","66","84"
"1695","77","67"
"1991","38","64"
"1704","16","23"
"1702","12","87"
"976","39","35"
"813","16","42"
"14","11","46"
"1621","26","86"
"18","58","69"
"1983","55","93"
"557","62","88"
"1165","39","92"
"1243","14","97"
"1412","39","16"
"1728","62","21"
"896","26","72"
"264","35","84"
"1103","11","19"
"610","66","32"
"1034","12","69"
"1398","11","13"
"276","41","28"
"1547","12","63"
"1346","16","54"
"1757","58","37"
"455","58","85"
"164","38","12"
"1485","39","89"
"902","14","6"
"1631","58","42"
"24","61","90"
"181","66","46"
"1932","35","25"
"727","61","23"
"4","77","20"
"1669","41","2"
"1461","32","99"
"1840","11","74"
"1462","36","25"
"471","85","71"
"1677","36","84"
"1319","12","0"
"1185","35","33"
"33","77","72"
"277","11","25"
"1123","12","10"
"251","62","94"
"1546","16","0"
"1655","14","6"
"1881","61","99"
"750","66","23"
"1686","16","88"
"827","38","71"
"212","77","4"
"1372","38","57"
"1360","58","31"
"913","26","89"
"1416","67","66"
"62","24","90"
"436","13","60"
"296","67","90"
"1913","61","64"
"1416","59","59"
"595","66","74"
"1676","77","35"
"539","59","99"
"691","13","90"
"690","30","16"
"1372","13","41"
"982","16","45"
"640","12","2"
"302","62","40"
"741","14","28"
"1913","41","58"
"812","71","77"
"908","66","7"
"78","62","28"
"201","41","94"
"1427","77","63"
"696","26","23"
"407","58","51"
"1212","59","50"
"308","39","82"
"1374","66","48"
"556","41","21"
"1896","66","42"
"478","77","24"
"1680","32","0"
"546","24","60"
"1834","77","81"
"1565","24","73"
"716","62","67"
"1190","67","7"
"1046","67","38"
"293","62","85"
"489","71","16"
"1677","13","60"
"384","26","77"
"419","14","12"
"245","59","56"
"1592","39","87"
"249","71","40"
"514","30","91"
"1478","12","84"
"1151","59","5"
"1253","14","79"
"407","26","55"
"392","85","1"
"1219","32","87"
"219","36","96"
"1244","67","44"
"1256","14","46"
"859","58","32"
"1156","30","60"
"1149","30","34"
"1245","16","64"
"306","85","59"
"944","35","67"
"1144","13","66"
"1966","11","39"
"788","71","32"
"35","38","53"
"1698","38","60"
"247","58","0"
"435","61","31"
"847","32","21"
"465","16","53"
"1954","11","14"
"1447","70","66"
"1301","26","81"
"1105","32","44"
"903","77","76"
"321","62","64"
"297","38","94"
"529","71","79"
"1801","13","45"
"1484","59","63"
"624","66","66"
"460","62","83"
"281","61","6"
"701","39","2"
"801","32","78"
"776","70","45"
"707","11","14"
"1403","38","3"
"1878","16","66"
"1926","71","16"
"1697","14","97"
"84","39","63"
"1997","67","53"
"1757","38","70"
"337","39","27"
"1900","61","93"
"1166","62","24"
"1766","41","43"
"1290","26","30"
"1493","39","0"
"376","13","2"
"1759","70","63"
"346","14","54"
"1423","35","88"
"1468","41","13"
"810","58","72"
"826","77","57"
"322","59","86"
"1176","61","17"
"15","32","12"
"1498","62","42"
"388","36","5"
"132","14","96"
"1883","85","22"
"1863","55","15"
"1154","14","8"
"1694","59","37"
"1745","24","61"
"221","38","20"
"128","67","18"
"614","39","35"
"55","14","65"
"1067","38","55"
"593","12","97"
"1949","11","49"
"1135","14","85"
"347","85","48"
"1707","71","60"
"145","61","44"
"531","30","40"
"788","13","39"
"282","77","71"
"796","11","91"
"897","61","100"
"1671","36","38"
"1119","70","53"
"622","32","95"
"1045","32","39"
"180","61","95"
"1003","77","19"
"607","41","44"
"1123","58","82"
"476","36","72"
"1668","26","46"
"405","58","65"
"881","12","26"
"649","67","11"
"1869","59","26"
"1374","35","49"
"1970","67","70"
"1866","30","20"
"501","85","55"
"1451","39","67"
"1993","16","96"
"1126","59","45"
"1848","59","52"
"631","13","59"
"941","32","14"
"382","39","18"
"1858","14","90"
"1787","41","36"
"386","70","1"
"1168","70","86"
"1603","39","72"
"1352","11","1"
"260","16","60"
"375","67","84"
"847","14","92"
"1116","39","2"
"1251","55","11"
"556","71","75"
"769","38","70"
"627","32","15"
"1550","71","63"
"1842","24","84"
"233","26","35"
"359","35","80"
"11","61","59"
"1260","58","16"
"1099","30","92"
"466","59","68"
"152","14","61"
"174","58","48"
"1200","38","5"
"1425","58","83"
"1613","71","45"
"573","36","45"
"560","14","74"
"1929","70","71"
"1209","26","33"
"1561","13","78"
"149","41","36"
"738","70","7"
"1260","26","20"
"1577","62","8"
"1282","39","75"
"1612","62","32"
"108","67","63"
"1975","59","84"
"1584","59","94"
"1560","58","58"
"390","70","1"
"1656","11","89"
"1512","39","93"
"991","85","0"
"626","30","32"
"1524","24","29"
"1188","32","4"
"1967","14","23"
"1719","39","70"
"855","77","26"
"445","41","26"
"674","39","4"
"726","12","20"
"182","85","59"
"1526","71","20"
"855","36","49"
"689","39","25"
"1180","66","15"
"1335","67","69"
"234","11","63"
"1584","30","27"
"74","30","5"
"1525","62","30"
"1293","62","39"
"1512","67","95"
"1582","26","3"
"493","11","7"
"1180","59","55"
"1473","24","2"
"1592","26","0"
"1064","32","82"
"426","32","54"
"1038","66","27"
"111","62","91"
"203","77","13"
"1180","12","94"
"1260","30","16"
"293","66","9"
"1546","26","22"
"1250","55","100"
"826","24","27"
"577","61","55"
"1781","62","22"
"220","67","0"
"1405","12","16"
"398","61","59"
"32","36","77"
"121","61","35"
"1542","55","0"
"1962","26","39"
"739","67","51"
"938","61","78"
"653","66","34"
"79","70","6"
"613","30","84"
"529","35","59"
"694","70","41"
"1840","14","13"
"97","67","35"
"602","58","95"
"279","26","35"
"1764","77","71"
"687","62","2"
"1400","62","80"
"1844","59","36"
"1684","36","95"
"220","66","42"
"1650","61","49"
"1393","16","4"
"1584","66","15"
"760","14","21"
"1150","66","58"
"1883","14","95"
"1272","11","97"
"1220","12","49"
"954","13","100"
"1208","38","83"
"781","39","16"
"66","12","72"
"553","39","55"
"171","11","30"
"1651","32","69"
"1797","30","18"
"1149","36","2"
"1464","26","25"
"1995","62","44"
"1158","41","48"
"361","32","44"
"704","11","100"
"231","26","51"
"1093","16","52"
"360","66","59"
"1556","66","60"
"565","59","94"
"1402","26","59"
"1429","71","35"
"1961","38","13"
"1460","67","37"
"1972","70","77"
"1481","85","7"
"325","55","56"
"271","85","81"
"1166","16","87"
"1890","85","92"
"565","38","3"
"1244","32","80"
"498","77","21"
"1134","35","37"
"1200","66","5"
"1583","36","56"
"1823","16","44"
"370","24","95"
"792","32","88"
"537","35","58"
"756","58","50"
"235","55","78"
"1314","70","53"
"746","24","85"
"392","39","67"
"1785","35","22"
"1299","67","72"
"634","58","76"
"854","36","83"
"518","58","44"
"1460","16","7"
"1916","58","5"
"297","58","8"
"615","16","52"
"1186","58","10"
"373","30","73"
"1214","12","31"
"166","24","61"
"1990","38","6"
"1615","24","78"
"1020","55","44"
"405","61","35"
"1631","35","74"
"894","14","60"
"1325","77","3"
"1032","66","33"
"1528","70","67"
"1304","35","20"
"235","26","17"
"505","39","16"
"620","35","23"
"698","85","97"
"1634","39","56"
"1920","55","29"
"1161","58","8"
"790","70","57"
"745","16","67"
"532","62","90"
"416","77","98"
"1187","55","38"
"656","85","63"
"681","59","58"
"1382","30","32"
"1787","39","31"
"627","30","40"
"622","67","12"
"1311","71","5"
"871","58","96"
"1300","70","60"
"613","14","21"
"1415","41","1"
"656","11","53"
"1168","16","45"
"1894","36","35"
"1635","58","81"
"555","71","0"
"1654","55","74"
"604","11","44"
"1761","85","100"
"864","11","76"
"1730","24","85"
"1716","26","23"
"275","77","27"
"443","58","29"
"190","16","92"
"1342","61","17"
"1282","59","75"
"492","77","7"
"845","39","0"
"665","77","54"
"1842","32","46"
"495","24","58"
"493","41","65"
"1934","35","91"
"187","62","94"
"1389","61","84"
"1199","66","41"
"1715","67","6"
"447","39","30"
"34","67","67"
"1655","62","36"
"1765","70","17"
"1750","61","11"
"556","32","94"
"1396","61","5"
"1317","62","10"
"617","70","36"
"359","41","51"
"1608","67","50"
"1103","14","23"
"1466","39","52"
"200","14","55"
"852","38","46"
"1081","70","13"
"803","26","43"
"1843","11","78"
"625","39","68"
"1971","13","75"
"565","35","76"
"1809","66","20"
"298","66","82"
"1943","70","89"
"1246","36","38"
"1594","62","29"
"529","70","93"
"667","67","32"
"919","16","7"
"1032","30","33"
"318","26","13"
"186","14","87"
"386","13","79"
"487","13","80"
"754","70","56"
"583","12","43"
"1504","67","90"
"108","38","23"
"456","26","18"
"1024","58","36"
"468","36","74"
"1190","61","74"
"549","35","5"
"233","38","76"
"371","70","72"
"1982","61","90"
"808","61","32"
"463","32","14"
"1525","77","7"
"1177","70","62"
"1869","36","46"
"978","58","21"
"51","16","11"
"468","39","45"
"856","39","58"
"1956","12","35"
"310","36","58"
"160","67","78"
"672","58","29"
"1219","38","26"
"823","61","31"
"772","11","9"
"1250","35","88"
"272","32","30"
"784","13","6"
"70","67","36"
"540","16","33"
"1553","39","67"
"30","58","24"
"438","62","55"
"1752","39","63"
"1933","12","71"
"868","70","47"
"434","24","48"
"930","13","23"
"1210","62","42"
"151","11","15"
"1554","38","51"
"1897","71","50"
"1434","55","47"
"508","66","42"
"1363","58","45"
"684","66","56"
"584","62","45"
"783","12","100"
"1685","41","63"
"315","12","3"
"420","24","59"
"648","77","89"
"273","12","34"
"786","24","72"
"458","11","100"
"1816","41","84"
"330","58","37"
"798","77","87"
"599","61","84"
"280","85","88"
"916","71","81"
"1048","11","23"
"1044","41","25"
"1572","85","51"
"549","26","73"
"822","67","39"
"64","14","57"
"237","13","38"
"575","55","24"
"1653","58","29"
"344","61","40"
"1549","30","33"
"1906","36","68"
"1220","14","68"
"1544","41","6"
"1856","55","83"
"1948","36","13"
"1938","58","6"
"1494","36","96"
"1786","71","69"
"1728","35","52"
"463","59","71"
"1519","38","7"
"1014","71","30"
"189","35","11"
"762","35","18"
