"1094","85","1134","4","213.87","2021-05-18 00:08:53"
"2101","71","612","5","446.35","2020-03-15 22:53:43"
"1576","41","1279","3","321.11","2038-01-19 03:14:07"
"2237","66","920","1","112.31","2022-05-06 16:23:28"
"44","26","1544","1","393.12","2021-01-19 14:13:13"
"2209","39","330","3","242.11","2038-01-19 03:14:07"
"1798","58","141","3","131.64","2021-08-17 22:34:33"
"565","70","1406","3","199.87","2020-06-11 02:41:39"
"520","32","1225","2","353.96","2021-12-23 08:49:17"
"1256","70","868","3","451.39","2021-12-08 03:08:44"
"224","30","296","2","200.89","2038-01-19 03:14:07"
"1583","36","982","1","458.27","2021-10-06 08:37:00"
"178","30","1818","1","363.91","2038-01-19 03:14:07"
"767","26","1915","5","118.22","2021-02-13 23:56:54"
"913","70","1995","4","418.46","2021-12-15 03:01:32"
"2095","35","721","3","51.77","2021-08-17 13:12:09"
"2200","67","1724","5","282.87","2022-03-06 11:07:35"
"522","35","1245","1","9.63","2020-03-08 09:10:35"
"1158","13","1832","4","412.83","2021-03-07 02:13:46"
"2007","35","1504","4","367.36","2021-01-18 06:08:23"
"543","62","1974","2","280.10","2020-10-04 15:12:58"
"1268","70","638","3","118.26","2038-01-19 03:14:07"
"725","35","1470","4","216.66","2038-01-19 03:14:07"
"1280","14","686","5","196.35","2038-01-19 03:14:07"
"98","14","997","2","424.02","2021-01-17 19:04:33"
"1212","39","769","2","258.33","2020-12-02 06:20:41"
"82","38","342","1","78.34","2038-01-19 03:14:07"
"962","26","32","2","338.85","2022-06-05 20:50:55"
"314","67","1282","4","161.95","2020-01-27 09:22:56"
"54","71","1794","3","46.59","2021-10-22 03:33:51"
"2345","16","292","1","34.85","2038-01-19 03:14:07"
"2216","11","258","1","480.84","2021-11-11 23:45:56"
"1008","32","1221","3","43.10","2020-09-21 00:00:33"
"1154","13","906","1","189.24","2020-01-01 01:52:39"
"1382","71","1613","3","176.90","2021-10-23 20:01:13"
"601","66","1440","2","346.32","2020-07-05 18:30:39"
"1927","32","89","3","92.54","2021-05-06 11:52:10"
"93","71","586","5","65.84","2022-06-21 22:10:23"
"1331","61","384","5","472.54","2020-03-18 01:42:35"
"1706","36","1421","4","71.73","2021-08-04 08:18:31"
"606","59","1850","4","366.39","2020-07-10 10:44:52"
"999","12","873","4","315.86","2021-10-01 23:30:00"
"977","12","1643","2","297.64","2038-01-19 03:14:07"
"1945","41","1143","5","135.15","2021-03-28 03:19:47"
"1319","67","1012","3","370.32","2021-12-02 03:19:15"
"1831","39","1770","2","82.88","2021-08-21 20:43:02"
"2492","30","263","2","353.83","2038-01-19 03:14:07"
"1128","71","255","4","289.69","2022-04-22 19:05:24"
"848","77","1177","3","191.81","2020-10-30 12:24:59"
"1740","55","204","3","215.21","2038-01-19 03:14:07"
"1857","14","1411","1","433.54","2038-01-19 03:14:07"
"1460","32","511","5","462.55","2021-08-05 17:52:41"
"1829","85","1917","4","246.12","2020-01-01 00:31:50"
"1730","85","1479","4","331.77","2020-04-12 21:59:18"
"2016","66","1290","3","174.10","2022-03-04 15:56:13"
"378","13","208","2","77.91","2021-10-27 18:39:08"
"1947","35","1057","2","413.09","2022-02-21 00:15:59"
"1788","55","979","2","41.94","2020-10-08 15:52:21"
"1492","13","1961","1","497.21","2022-04-10 04:12:13"
"405","61","272","3","150.69","2021-06-29 14:25:12"
"2125","77","917","5","350.61","2022-06-10 21:51:09"
"79","14","312","4","161.03","2038-01-19 03:14:07"
"2365","16","771","3","432.32","2020-09-20 15:25:36"
"960","71","735","5","304.67","2020-04-01 18:31:42"
"517","77","1279","1","321.11","2020-10-30 05:10:35"
"904","14","1099","2","60.85","2020-05-03 23:48:47"
"2345","13","1519","5","89.68","2021-02-18 04:51:15"
"2258","85","1406","3","199.87","2021-11-09 00:58:41"
"205","58","725","1","16.86","2020-01-09 22:00:53"
"172","66","550","4","374.35","2021-07-16 02:44:59"
"119","66","305","2","106.37","2020-04-07 16:03:06"
"1925","11","1927","1","473.81","2020-01-11 03:12:53"
"1163","70","1111","4","26.35","2021-03-03 16:09:55"
"1940","55","1137","2","148.29","2038-01-19 03:14:07"
"1711","70","8","5","487.61","2022-04-27 08:13:47"
"889","39","837","1","331.07","2022-03-21 19:00:09"
"25","14","1898","1","100.73","2020-05-12 15:26:06"
"891","26","1214","4","273.64","2038-01-19 03:14:07"
"909","85","253","4","165.25","2020-07-21 03:10:13"
"721","36","572","4","489.99","2021-12-06 18:21:15"
"1135","85","1885","4","232.22","2038-01-19 03:14:07"
"523","13","238","5","287.49","2020-05-10 22:20:15"
"2160","77","1169","3","473.66","2022-03-21 20:06:58"
"155","58","644","1","469.29","2021-06-04 17:51:01"
"1688","26","1613","2","176.90","2022-06-01 18:27:10"
"1458","30","1273","4","188.25","2020-09-22 16:58:31"
"945","66","1281","5","32.83","2038-01-19 03:14:07"
"1148","13","1308","3","403.11","2020-11-26 10:31:51"
"352","58","332","5","15.55","2022-02-14 03:08:37"
"20","16","1503","5","294.18","2021-09-10 21:46:35"
"1677","66","571","1","444.95","2021-06-03 02:56:26"
"1842","67","298","4","32.87","2020-02-13 17:22:40"
"591","38","263","3","353.83","2038-01-19 03:14:07"
"323","14","617","1","142.03","2022-03-29 07:34:06"
"397","30","1751","1","17.70","2021-10-28 10:01:16"
"227","11","944","1","345.41","2020-03-10 00:34:41"
"1795","26","461","2","195.73","2022-06-16 08:37:30"
"126","14","1563","3","30.40","2020-05-19 06:56:29"
"2398","35","529","1","65.25","2020-02-03 14:32:01"
"1387","13","1297","2","170.16","2020-12-21 04:06:08"
"348","26","1154","3","170.81","2020-07-18 19:54:32"
"2011","71","1546","4","172.78","2022-03-04 00:40:01"
"353","55","1674","5","229.12","2020-11-21 02:24:08"
"206","12","1493","1","25.17","2020-11-20 13:15:37"
"1485","59","1161","3","40.36","2020-09-12 17:02:31"
"1763","85","74","2","106.33","2020-09-28 16:57:28"
"1844","58","577","5","386.13","2020-07-09 19:34:51"
"943","12","264","3","35.48","2021-03-12 10:54:32"
"1454","58","1559","2","114.28","2021-04-10 01:16:02"
"1500","58","1993","2","181.41","2020-08-04 18:58:34"
"2073","11","1041","2","253.01","2021-05-14 15:31:05"
"1877","16","1260","5","418.70","2020-08-13 03:01:28"
"149","13","1077","1","110.96","2038-01-19 03:14:07"
"775","38","124","2","4.20","2021-07-03 10:19:20"
"942","30","226","5","36.14","2022-05-04 02:40:07"
"1444","71","405","1","400.63","2020-06-17 14:34:36"
"74","67","15","1","293.72","2021-11-14 16:01:12"
"378","13","884","1","387.39","2021-11-20 08:37:58"
"1341","24","752","5","20.54","2020-12-16 16:34:53"
"833","24","1556","3","181.10","2022-01-08 15:22:57"
"1124","35","1537","2","176.33","2021-06-25 23:57:13"
"384","59","1882","5","215.18","2022-01-30 10:19:35"
"2351","14","1920","2","263.34","2021-03-28 20:55:34"
"1417","14","213","3","73.47","2021-02-20 19:53:35"
"915","58","763","1","232.53","2038-01-19 03:14:07"
"146","67","571","1","444.95","2021-07-06 20:51:46"
"170","41","391","3","226.70","2038-01-19 03:14:07"
"2104","39","444","4","249.87","2020-01-30 10:26:20"
"410","62","349","5","100.96","2021-03-02 20:09:38"
"1035","62","666","3","300.70","2038-01-19 03:14:07"
"1211","13","36","2","145.86","2038-01-19 03:14:07"
"1996","41","313","4","281.25","2021-10-05 16:25:08"
"299","58","558","4","414.25","2038-01-19 03:14:07"
"2021","13","316","1","335.71","2020-02-15 23:54:08"
"1145","77","1119","5","2.45","2021-05-01 15:35:22"
"1001","30","1997","4","411.84","2022-03-15 20:45:32"
"1242","14","433","5","273.65","2021-02-11 12:58:55"
"583","77","607","1","495.31","2021-05-16 00:56:26"
"129","11","1090","5","22.13","2021-04-27 00:57:09"
"1563","14","1717","5","298.02","2020-09-02 20:57:41"
"630","16","1199","1","361.57","2022-03-25 15:37:50"
"524","55","1118","3","123.62","2021-11-11 07:47:45"
"444","32","151","3","381.20","2021-10-03 00:25:49"
"997","24","989","5","411.03","2038-01-19 03:14:07"
"149","14","1302","3","497.99","2021-11-05 10:02:46"
"2471","26","869","1","86.80","2020-08-14 21:40:49"
"2406","77","802","3","8.05","2021-03-07 12:28:35"
"755","71","104","5","101.32","2022-01-15 02:03:04"
"2037","70","985","4","340.70","2038-01-19 03:14:07"
"1523","77","115","3","222.72","2021-11-20 22:25:17"
"336","30","823","3","117.14","2021-07-10 22:09:11"
"1811","30","816","4","375.46","2020-03-15 00:47:07"
"897","66","493","3","482.58","2038-01-19 03:14:07"
"664","85","714","5","409.73","2038-01-19 03:14:07"
"74","55","290","1","145.06","2022-02-12 03:02:06"
"1806","26","211","1","345.22","2022-05-04 21:34:02"
"639","11","474","5","415.56","2021-10-11 08:44:13"
"701","14","1917","5","246.12","2021-12-10 12:55:09"
"2208","59","715","2","89.23","2020-02-23 20:09:30"
"1710","85","988","4","47.30","2020-03-19 10:12:37"
"677","32","1023","3","202.54","2020-02-17 23:30:52"
"897","41","1958","5","249.41","2021-02-04 13:32:09"
"2309","26","473","3","89.39","2020-05-21 08:08:26"
"1116","26","334","5","182.37","2021-01-30 06:40:13"
"948","77","1681","5","41.06","2020-08-28 06:44:31"
"13","16","1865","4","184.19","2020-04-13 17:59:40"
"1256","36","891","5","408.98","2020-12-05 08:41:46"
"1305","26","1371","5","306.49","2021-05-28 12:24:35"
"1114","67","1562","5","354.81","2021-06-13 01:58:34"
"1748","16","1399","2","199.56","2021-07-11 11:01:08"
"1099","71","1941","1","382.52","2038-01-19 03:14:07"
"68","36","1018","4","274.28","2020-09-26 10:50:18"
"732","77","1101","1","392.38","2020-11-30 16:52:43"
"1121","62","1563","4","30.40","2021-08-01 02:00:54"
"333","26","1403","3","241.52","2038-01-19 03:14:07"
"85","67","1690","1","167.92","2021-01-06 20:35:52"
"1629","59","1805","4","442.01","2021-01-14 20:09:18"
"127","14","1684","3","140.95","2021-11-29 16:19:12"
"1284","66","1078","2","171.85","2021-07-07 08:23:37"
"528","66","961","4","202.79","2021-04-07 23:58:17"
"2316","13","1107","1","447.60","2021-08-22 18:25:49"
"79","11","434","2","83.24","2038-01-19 03:14:07"
"2429","26","735","2","304.67","2020-03-23 07:44:20"
"1206","11","1248","5","104.70","2020-06-19 16:54:31"
"370","26","408","5","60.91","2038-01-19 03:14:07"
"976","24","681","4","161.01","2021-05-12 10:56:42"
"1519","58","1050","2","115.77","2038-01-19 03:14:07"
"1500","26","1149","1","235.05","2020-12-02 14:28:44"
"1334","62","73","4","376.43","2022-05-20 08:03:27"
"111","30","159","2","488.71","2038-01-19 03:14:07"
"493","24","333","2","28.50","2020-11-27 11:53:40"
"1438","38","175","2","362.76","2020-02-29 18:36:35"
"1105","66","552","2","46.68","2022-01-20 18:39:36"
"1473","26","1684","4","140.95","2021-01-30 01:08:52"
"1975","30","1943","4","42.44","2021-10-06 03:32:01"
"634","70","1264","2","498.56","2020-01-10 03:58:13"
"1115","55","728","2","80.79","2021-10-20 02:41:56"
"333","35","1012","3","370.32","2021-10-18 22:33:54"
"1517","61","1347","4","466.92","2021-07-05 08:53:11"
"475","38","823","4","117.14","2022-01-27 19:25:50"
"1908","16","1706","4","157.11","2021-09-26 07:44:08"
"932","71","438","5","466.12","2020-01-25 23:37:55"
"1552","16","774","2","3.01","2020-02-11 08:37:04"
"1758","71","1093","5","396.99","2038-01-19 03:14:07"
"2306","38","1837","5","273.54","2020-12-20 20:38:43"
"963","55","526","5","308.91","2022-06-07 04:33:06"
"2132","77","901","4","330.81","2021-12-03 05:30:23"
"2356","38","1284","1","116.12","2020-08-06 18:47:55"
"235","70","1013","3","162.11","2020-03-31 02:57:43"
"1851","14","345","4","142.84","2020-09-18 11:28:57"
"2234","66","1133","5","313.84","2020-02-14 20:33:30"
"1042","13","1398","4","103.97","2022-02-05 13:07:07"
"1409","41","1436","4","146.34","2020-09-21 04:56:53"
"1584","59","1945","5","465.89","2020-06-27 23:48:21"
"610","70","64","4","132.82","2021-10-01 12:04:38"
"2138","61","997","3","424.02","2022-03-29 13:35:45"
"1395","35","438","4","466.12","2020-11-06 12:48:06"
"1508","13","1109","5","109.31","2020-12-20 15:38:22"
"430","41","1660","2","319.40","2022-03-05 20:02:34"
"602","55","7","1","48.87","2020-12-22 07:27:46"
"507","59","1774","5","270.73","2021-09-22 13:30:31"
"1161","24","1666","3","244.26","2020-02-26 08:09:58"
"80","39","1475","5","20.22","2020-06-16 07:56:32"
"1540","24","1171","1","287.82","2038-01-19 03:14:07"
"452","71","383","2","397.44","2022-03-14 13:59:07"
"11","12","419","3","458.89","2038-01-19 03:14:07"
"1931","39","1991","3","487.21","2020-10-19 07:39:45"
"1352","70","831","1","81.80","2020-01-01 17:08:34"
"742","41","633","1","386.51","2020-01-17 03:44:34"
"1073","59","193","3","207.71","2020-07-18 05:37:37"
"61","55","511","3","462.55","2020-12-06 08:25:09"
"2298","36","1199","2","361.57","2020-03-08 00:02:39"
"1796","30","1434","5","499.98","2038-01-19 03:14:07"
"1934","67","1021","5","256.62","2022-01-16 22:22:03"
"1607","24","553","5","188.76","2020-01-13 01:09:10"
"1067","12","1106","2","292.33","2022-02-07 10:37:26"
"1302","38","1161","4","40.36","2020-10-30 01:43:52"
"639","39","154","4","40.45","2038-01-19 03:14:07"
"918","61","391","3","226.70","2021-09-15 07:18:11"
"976","66","1062","3","389.53","2020-12-27 09:53:16"
"2094","62","1990","5","325.78","2020-06-11 12:06:01"
"1762","24","1532","4","152.40","2021-01-14 11:29:16"
"2432","24","398","4","300.58","2020-11-10 14:14:31"
"2055","39","1363","1","217.08","2022-03-30 05:46:50"
"1221","30","1491","1","52.52","2021-06-03 11:19:23"
"659","55","1246","3","30.71","2038-01-19 03:14:07"
"1675","77","844","3","177.59","2020-08-10 07:01:31"
"206","14","352","1","301.30","2021-08-22 08:33:45"
"83","70","397","2","189.24","2022-06-02 05:08:17"
"1948","58","233","4","34.00","2021-05-19 12:25:05"
"97","62","293","3","145.12","2038-01-19 03:14:07"
"225","66","224","4","280.34","2020-01-20 18:35:12"
"2085","13","1308","4","403.11","2020-02-10 07:22:04"
"1756","30","831","2","81.80","2022-06-04 19:48:34"
"778","38","227","3","163.61","2021-12-05 02:40:38"
"2456","38","461","5","195.73","2021-05-17 10:49:42"
"1809","55","702","2","146.70","2020-04-13 23:13:21"
"596","66","951","5","376.53","2020-06-02 22:40:34"
"83","36","224","2","280.34","2020-09-19 12:49:30"
"2052","16","827","3","107.51","2021-11-06 16:34:53"
"858","67","231","5","189.06","2021-06-22 07:31:39"
"856","13","1319","4","449.34","2021-08-11 11:05:17"
"1347","36","123","1","349.07","2021-12-13 05:44:01"
"363","38","1045","5","270.44","2022-01-21 11:34:51"
"1245","71","1520","1","440.77","2022-01-26 07:56:10"
"1858","30","410","1","451.88","2021-05-16 12:00:09"
"1205","36","818","4","246.55","2021-09-28 06:34:51"
"1504","26","1994","1","386.21","2038-01-19 03:14:07"
"330","85","948","4","236.97","2020-01-19 23:32:48"
"1727","41","1391","2","336.07","2020-09-14 22:51:55"
"1579","66","1630","3","30.71","2022-04-15 09:45:46"
"2011","12","1121","5","284.25","2020-11-14 07:52:03"
"2087","70","1685","4","159.76","2020-02-09 13:04:55"
"114","38","840","3","173.38","2021-11-30 00:30:18"
"1155","70","1816","1","283.48","2021-07-24 21:46:13"
"1256","16","1687","1","474.13","2038-01-19 03:14:07"
"1000","30","1706","1","157.11","2038-01-19 03:14:07"
"1693","59","1104","1","226.89","2021-02-22 08:04:56"
"2311","13","929","1","356.11","2020-02-13 16:05:20"
"1267","71","1137","2","148.29","2020-07-01 03:47:21"
"374","61","42","5","315.28","2022-02-09 12:50:22"
"599","35","795","3","173.84","2038-01-19 03:14:07"
"1097","41","1319","5","449.34","2022-04-14 01:19:22"
"972","67","611","1","433.48","2038-01-19 03:14:07"
"1638","39","20","1","335.99","2021-01-21 23:08:01"
"2232","24","327","1","372.09","2021-05-23 00:56:40"
"2055","12","1328","2","88.99","2022-04-13 03:05:45"
"1723","16","1460","4","327.77","2020-04-07 09:07:30"
"285","85","55","2","272.18","2022-05-25 09:56:37"
"2474","41","426","4","148.87","2021-04-19 23:23:28"
"1309","14","446","3","135.83","2021-05-31 03:56:06"
"898","30","388","5","140.29","2021-07-21 16:20:23"
"1129","66","1006","5","83.87","2021-09-26 09:51:40"
"218","36","1469","4","204.07","2021-07-06 18:24:27"
"198","12","727","1","48.58","2022-05-04 00:24:37"
"355","12","746","5","94.34","2020-11-22 16:38:59"
"1837","32","665","5","119.88","2022-04-20 03:29:08"
"2044","85","572","5","489.99","2022-02-08 15:27:15"
"323","71","1341","1","454.66","2020-10-15 01:22:39"
"244","71","559","4","88.00","2020-01-05 04:10:42"
"885","30","686","2","196.35","2021-08-28 10:06:52"
"285","30","486","1","329.49","2020-12-03 10:00:45"
"562","36","618","4","19.11","2038-01-19 03:14:07"
"2460","71","1661","2","227.43","2021-03-03 05:21:22"
"609","36","1004","5","301.32","2021-01-09 01:59:32"
"2372","66","193","5","207.71","2021-11-30 16:12:43"
"1076","66","289","3","86.01","2021-10-15 16:57:42"
"2033","59","1959","2","223.00","2038-01-19 03:14:07"
"1198","85","379","5","359.28","2021-09-14 22:44:18"
"2467","12","843","4","162.58","2020-01-10 09:34:26"
"1795","11","690","1","109.80","2022-01-04 03:34:44"
"1776","67","1840","5","483.46","2021-08-06 06:36:54"
"58","41","1263","1","85.23","2021-03-05 17:45:48"
"2440","58","1120","2","389.53","2038-01-19 03:14:07"
"1702","32","828","5","80.63","2038-01-19 03:14:07"
"238","11","1485","5","454.59","2020-09-13 17:38:54"
"2473","16","1646","2","496.66","2038-01-19 03:14:07"
"396","39","1380","4","66.37","2038-01-19 03:14:07"
"633","41","893","1","28.89","2021-04-17 16:20:12"
"2451","30","733","1","370.80","2021-07-20 14:22:41"
"1415","41","1479","2","331.77","2021-09-17 15:51:03"
"375","32","395","2","49.25","2020-02-02 06:48:18"
"1532","13","57","4","266.41","2022-04-21 06:00:58"
"984","11","725","4","16.86","2020-08-13 03:59:15"
"1167","26","1602","3","157.86","2038-01-19 03:14:07"
"794","30","391","5","226.70","2020-01-30 05:51:07"
"507","24","1068","3","176.31","2020-04-13 17:44:37"
"1147","61","348","4","285.60","2022-01-12 00:47:07"
"1838","16","1424","4","75.58","2021-01-20 16:41:22"
"2456","66","1247","2","95.10","2038-01-19 03:14:07"
"1562","58","1264","4","498.56","2020-07-10 20:59:04"
"652","13","1216","1","289.86","2021-08-12 01:09:51"
"1006","24","134","1","350.82","2022-01-04 03:52:14"
"332","32","1141","5","64.03","2020-10-25 10:37:47"
"1281","12","104","4","101.32","2021-04-18 17:22:02"
"226","16","131","5","216.46","2020-04-19 02:06:03"
"1575","70","1627","3","284.49","2021-02-22 11:00:46"
"786","14","57","3","266.41","2038-01-19 03:14:07"
"1777","59","275","3","150.42","2022-01-25 08:01:35"
"786","13","1567","3","488.86","2020-06-07 04:46:48"
"2382","61","1436","5","146.34","2021-09-06 15:37:33"
"866","16","1697","3","241.23","2021-11-05 10:26:03"
"966","41","571","4","444.95","2021-04-05 03:08:32"
"1538","61","1721","5","223.06","2020-02-11 15:14:24"
"1267","16","1105","5","441.37","2038-01-19 03:14:07"
"558","32","1613","2","176.90","2038-01-19 03:14:07"
"157","71","569","4","314.94","2020-10-24 14:13:34"
"1480","35","975","1","399.33","2021-09-27 16:34:28"
"1690","67","1526","4","290.26","2022-03-03 14:54:27"
"2464","58","1984","2","419.95","2038-01-19 03:14:07"
"1522","41","1597","5","355.49","2021-05-30 22:42:51"
"452","12","1714","5","212.90","2022-03-09 20:27:07"
"1983","85","1812","1","499.73","2020-12-31 15:05:34"
"2374","85","832","5","217.24","2020-10-15 13:17:56"
"1769","16","701","1","390.26","2021-03-24 03:15:46"
"1327","30","565","4","73.83","2020-09-04 09:36:19"
"1024","35","1485","1","454.59","2021-04-15 04:55:58"
"2148","26","254","5","380.97","2020-10-23 17:12:20"
"35","71","1439","3","237.38","2020-10-21 16:41:22"
"2316","26","370","3","273.38","2020-03-12 14:27:40"
"1032","16","1364","3","214.38","2020-01-01 07:36:32"
"632","62","79","5","106.68","2022-03-13 05:25:07"
"1241","71","408","2","60.91","2021-11-25 21:31:58"
"1060","24","756","4","120.49","2038-01-19 03:14:07"
"1326","71","926","3","399.59","2020-12-02 21:20:58"
"2499","11","1996","3","18.95","2020-03-05 03:25:45"
"2179","26","1860","4","343.09","2022-03-22 03:13:52"
"1416","59","1975","4","134.96","2020-01-27 18:28:22"
"2335","77","182","4","274.43","2020-07-16 19:24:28"
"1180","62","1194","3","38.14","2020-01-16 23:21:49"
"1622","12","278","1","78.83","2021-04-14 21:40:16"
"283","77","62","2","22.08","2022-04-25 02:26:32"
"1757","71","264","5","35.48","2038-01-19 03:14:07"
"1737","58","69","3","167.04","2021-01-16 22:50:23"
"1913","14","590","5","228.41","2022-02-23 18:25:13"
"2434","14","1197","5","108.89","2021-10-26 20:54:25"
"920","39","1591","4","491.34","2020-05-27 07:48:09"
"82","16","379","2","359.28","2022-06-15 11:50:54"
"1689","35","1573","4","239.17","2020-01-04 07:02:18"
"929","62","646","5","344.43","2020-12-14 03:13:37"
"1300","61","1228","3","57.32","2020-08-16 23:01:55"
"31","26","1145","3","230.97","2022-01-30 20:30:29"
"333","32","195","5","472.67","2038-01-19 03:14:07"
"1510","67","1030","1","388.85","2021-06-04 12:15:36"
"1081","66","1064","3","78.11","2020-03-21 12:12:34"
"2196","11","493","1","482.58","2038-01-19 03:14:07"
"1588","16","847","1","48.45","2021-12-22 14:36:44"
"1934","24","1143","1","135.15","2021-08-26 22:38:36"
"271","13","1211","4","458.05","2038-01-19 03:14:07"
"1344","36","731","4","250.95","2022-03-16 08:29:33"
"1734","26","1114","5","444.61","2021-03-31 13:50:00"
"1238","70","1790","2","320.58","2020-09-18 20:39:49"
"734","38","1075","1","21.22","2021-09-09 03:51:53"
"2373","61","1117","4","416.02","2020-02-04 09:57:22"
"2365","59","223","5","463.47","2020-05-15 22:33:30"
"768","38","1201","5","292.05","2038-01-19 03:14:07"
"12","38","1921","2","13.29","2021-07-16 16:24:23"
"1284","12","845","5","0.47","2022-05-19 21:50:04"
"2244","16","835","4","492.97","2021-07-29 14:07:50"
"2302","77","960","1","59.90","2022-02-11 00:54:37"
"2374","58","1389","1","409.74","2020-08-13 23:47:43"
"1506","59","1377","3","387.96","2021-01-25 15:46:28"
"1674","62","697","3","5.60","2022-01-15 16:37:29"
"2016","58","520","3","499.65","2021-05-10 18:54:26"
"474","61","512","2","18.15","2021-11-06 17:27:01"
"899","41","1049","3","116.40","2020-09-28 01:51:40"
"841","41","725","2","16.86","2020-10-15 15:00:04"
"474","62","975","1","399.33","2020-08-12 06:24:40"
"1086","55","202","2","124.92","2021-06-29 05:35:48"
"1043","67","872","3","32.15","2022-01-20 12:57:19"
"1196","71","412","4","322.27","2038-01-19 03:14:07"
"2176","41","175","2","362.76","2021-11-12 03:04:08"
"1403","61","269","3","380.58","2020-07-24 19:37:09"
"2130","85","1275","5","147.40","2020-02-05 05:12:28"
"1461","58","1803","1","240.93","2020-03-21 00:01:56"
"31","55","460","4","174.10","2038-01-19 03:14:07"
"2433","11","1207","2","318.47","2038-01-19 03:14:07"
"1676","16","948","4","236.97","2021-09-07 13:26:00"
"1795","41","652","5","360.32","2022-05-30 06:09:00"
"198","35","389","4","309.72","2020-04-20 12:26:16"
"1258","14","1162","5","64.63","2022-04-01 16:52:44"
"1474","35","1791","2","292.05","2020-07-05 15:10:06"
"247","62","581","5","209.73","2020-09-29 07:24:09"
"987","24","102","1","277.01","2038-01-19 03:14:07"
"1438","14","1894","5","202.34","2020-06-02 09:49:09"
"918","70","1101","1","392.38","2020-04-16 11:14:18"
"2275","35","762","5","164.72","2020-02-13 14:35:39"
"422","38","1178","5","414.61","2038-01-19 03:14:07"
"2329","26","1306","5","459.86","2020-04-14 03:39:08"
"1216","85","696","2","224.88","2021-03-01 05:32:53"
"1467","39","496","1","472.69","2021-10-29 16:27:28"
"2338","66","1170","4","29.30","2038-01-19 03:14:07"
"79","11","1517","4","471.61","2038-01-19 03:14:07"
"2254","30","342","4","78.34","2038-01-19 03:14:07"
"1873","24","646","5","344.43","2021-08-01 01:52:08"
"545","77","646","1","344.43","2038-01-19 03:14:07"
"1668","24","974","4","303.66","2022-01-24 12:14:04"
"1245","35","1038","1","429.08","2020-04-20 02:30:48"
"927","26","1409","2","55.13","2020-03-27 02:01:44"
"1811","14","1639","1","330.70","2022-06-08 13:59:56"
"655","41","608","5","22.43","2038-01-19 03:14:07"
"1119","66","1497","4","250.39","2020-09-18 01:37:04"
"1550","55","674","4","145.98","2022-03-15 14:15:06"
"1174","62","1552","4","258.56","2021-05-17 13:50:46"
"411","85","1202","3","311.84","2021-11-10 05:48:40"
"1836","71","1041","4","253.01","2020-05-16 12:53:36"
"735","16","1462","4","313.38","2038-01-19 03:14:07"
"482","59","93","5","72.30","2022-02-24 11:57:59"
"1212","16","1836","1","366.16","2021-12-28 20:07:39"
"927","59","116","5","105.58","2020-05-28 05:48:14"
"1803","67","740","4","140.76","2020-06-25 22:04:40"
"668","71","934","3","252.11","2022-03-04 03:18:55"
"298","24","87","3","265.39","2038-01-19 03:14:07"
"787","55","1764","1","283.09","2020-01-11 15:31:46"
"2371","61","260","5","275.61","2022-02-21 17:10:04"
"357","62","946","3","144.51","2022-06-10 18:59:11"
"152","85","765","3","497.19","2038-01-19 03:14:07"
"951","16","28","2","89.04","2021-04-12 02:00:45"
"591","12","191","3","386.21","2021-07-30 02:08:35"
"470","41","1015","2","377.12","2021-11-03 13:04:22"
"1349","66","1246","4","30.71","2038-01-19 03:14:07"
"1051","24","166","2","422.38","2021-10-29 12:36:15"
"1958","12","48","1","5.82","2038-01-19 03:14:07"
"2316","85","393","5","469.21","2021-07-12 12:14:00"
"1808","16","1589","4","174.95","2020-08-14 19:50:51"
"364","12","1813","1","212.85","2038-01-19 03:14:07"
"1051","62","1619","2","404.34","2038-01-19 03:14:07"
"754","41","1708","2","31.93","2020-05-28 22:42:40"
"2243","24","1481","4","61.29","2020-11-21 07:41:10"
"735","12","685","5","304.54","2021-01-01 22:33:34"
"2057","66","1503","3","294.18","2020-08-02 10:11:17"
"1289","30","659","3","328.52","2021-03-03 23:55:56"
"1152","70","1223","5","468.59","2020-09-04 21:42:25"
"1928","41","1317","4","230.19","2038-01-19 03:14:07"
"1654","32","1186","4","320.93","2022-01-04 21:34:07"
"1267","35","390","5","489.92","2021-01-31 01:06:52"
"1218","24","1572","2","73.18","2022-02-10 05:12:47"
"1556","30","372","4","224.07","2021-06-20 15:03:54"
"15","36","955","5","400.69","2021-12-14 07:19:48"
"627","30","1371","4","306.49","2022-03-10 14:03:07"
"827","55","419","5","458.89","2020-05-31 05:42:59"
"639","38","973","4","160.15","2021-09-21 08:29:16"
"1866","16","253","2","165.25","2038-01-19 03:14:07"
"927","85","1790","5","320.58","2038-01-19 03:14:07"
"2251","36","535","2","125.82","2022-04-21 18:57:14"
"461","35","1176","5","209.65","2038-01-19 03:14:07"
"148","61","1794","1","46.59","2038-01-19 03:14:07"
"276","35","441","1","116.48","2022-04-11 23:51:25"
"908","66","58","1","278.22","2038-01-19 03:14:07"
"2497","26","401","5","26.18","2021-12-18 07:20:33"
"1007","30","866","1","87.67","2020-02-02 01:10:39"
"1083","77","1577","5","302.73","2022-01-23 00:25:18"
"2119","36","216","3","63.39","2021-10-11 17:08:19"
"501","62","769","3","258.33","2038-01-19 03:14:07"
"2333","11","1717","1","298.02","2038-01-19 03:14:07"
"1195","11","992","1","245.02","2022-03-30 17:59:47"
"777","55","1851","3","497.92","2038-01-19 03:14:07"
"768","77","1288","3","478.11","2022-03-07 21:49:54"
